Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,223700,-,-,-,40.97,-4.54,1,895,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Relative Humidity,Pressure,Wind Direction,Wind Speed,DHI,DNI,GHI,Solar Zenith Angle,Precipitable Water,Surface Albedo,Fill Flag,Dew Point,Asymmetry,Aerosol Optical Depth,Alpha
2022,10,4,7,30,15,12,10,12,0,43.71,915,260,0.30000000000000004,12,10,12,88.24,1.3,0.2,0,2.7,0.66,0.168,0.1
2022,10,4,8,30,17,78,379,161,0,44.22,915,237,0.5,78,379,161,77.41,1.3,0.2,0,4.7,0.66,0.164,0.1
2022,10,4,9,30,20.1,111,605,347,0,33.97,915,251,0.6000000000000001,111,605,347,67.03,1.3,0.2,0,3.7,0.66,0.16,0.11
2022,10,4,10,30,23.3,129,722,514,0,26.310000000000002,915,282,0.7000000000000001,129,722,514,57.79,1.3,0.2,0,2.9000000000000004,0.66,0.156,0.11
2022,10,4,11,30,25.5,138,786,638,0,22,915,292,1.2000000000000002,138,786,638,50.5,1.3,0.2,0,2.2,0.66,0.152,0.12
2022,10,4,12,30,26.8,143,815,707,0,20.11,915,298,1.8,143,815,707,46.18,1.3,0.2,0,2,0.66,0.15,0.12
2022,10,4,13,30,27.5,149,806,712,0,19.23,914,303,2.3000000000000003,149,806,712,45.72,1.3,0.2,0,2,0.66,0.161,0.11
2022,10,4,14,30,27.6,143,789,658,0,19.150000000000002,914,309,2.6,143,789,658,49.25,1.3,0.2,0,2,0.66,0.157,0.12
2022,10,4,15,30,27.3,131,742,546,0,19.580000000000002,914,315,2.7,131,742,546,55.97,1.3,0.2,0,2.1,0.66,0.154,0.13
2022,10,4,16,30,26.200000000000003,142,544,373,0,21.03,914,320,2.4000000000000004,142,544,373,64.86,1.3,0.2,0,2.2,0.66,0.233,0.07
2022,10,4,17,30,23.5,102,351,192,0,27.8,914,329,1.6,102,351,192,75.06,1.3,0.2,0,3.8000000000000003,0.66,0.23,0.07
2022,10,4,18,30,20.3,29,38,31,0,44.29,914,341,1.1,29,38,31,85.91,1.3,0.2,0,7.7,0.66,0.226,0.08
2022,10,4,19,30,18.8,0,0,0,0,43.15,914,349,1.1,0,0,0,97.36,1.3,0.2,0,6,0.66,0.221,0.08
2022,10,4,20,30,18.400000000000002,0,0,0,0,42.49,915,354,1,0,0,0,108.64,1.2000000000000002,0.2,0,5.4,0.66,0.215,0.08
2022,10,4,21,30,18.1,0,0,0,0,41.37,915,179,0.8,0,0,0,119.52,1.2000000000000002,0.2,0,4.800000000000001,0.66,0.21,0.08
2022,10,4,22,30,17.6,0,0,0,0,41.35,915,7,0.7000000000000001,0,0,0,129.49,1.2000000000000002,0.2,0,4.3,0.66,0.20600000000000002,0.08
2022,10,4,23,30,17.1,0,0,0,0,41.33,915,21,0.6000000000000001,0,0,0,137.67000000000002,1.2000000000000002,0.2,0,3.9000000000000004,0.66,0.202,0.08
2022,10,5,0,30,16.6,0,0,0,0,41.26,915,43,0.5,0,0,0,142.74,1.2000000000000002,0.2,0,3.4000000000000004,0.66,0.199,0.08
2022,10,5,1,30,16.2,0,0,0,0,41.42,915,72,0.5,0,0,0,143.31,1.2000000000000002,0.2,0,3.1,0.66,0.197,0.08
2022,10,5,2,30,15.8,0,0,0,0,41.77,915,96,0.5,0,0,0,139.18,1.2000000000000002,0.2,0,2.8000000000000003,0.66,0.194,0.08
2022,10,5,3,30,15.4,0,0,0,0,42.09,914,114,0.6000000000000001,0,0,0,131.58,1.2000000000000002,0.2,0,2.6,0.66,0.191,0.09
2022,10,5,4,30,15,0,0,0,0,42.53,914,130,0.6000000000000001,0,0,0,121.94,1.2000000000000002,0.2,0,2.4000000000000004,0.66,0.189,0.09
2022,10,5,5,30,14.5,0,0,0,0,43.08,914,141,0.8,0,0,0,111.22,1.2000000000000002,0.2,0,2.1,0.66,0.189,0.09
2022,10,5,6,30,14,0,0,0,0,43.9,915,150,0.9,0,0,0,100.02,1.2000000000000002,0.2,0,1.9000000000000001,0.66,0.189,0.08
2022,10,5,7,30,14.3,10,4,10,0,42.84,915,158,1,10,4,10,88.43,1.2000000000000002,0.2,0,1.8,0.66,0.191,0.08
2022,10,5,8,30,16.6,83,334,154,0,43.230000000000004,915,165,1.3,83,334,154,77.62,1.2000000000000002,0.2,0,4,0.66,0.192,0.08
2022,10,5,9,30,20,122,557,338,0,32.6,916,181,1.5,122,557,338,67.26,1.2000000000000002,0.2,0,3.1,0.66,0.194,0.08
2022,10,5,10,30,23,104,795,524,0,25.53,916,220,1.4000000000000001,104,795,524,58.06,1.2000000000000002,0.2,0,2.2,0.66,0.10200000000000001,0.18
2022,10,5,11,30,25,112,850,649,0,22.31,916,258,1.6,112,850,649,50.82,1.2000000000000002,0.2,0,2,0.66,0.1,0.18
2022,10,5,12,30,26.1,117,873,717,0,20.66,915,274,1.9000000000000001,117,873,717,46.54,1.2000000000000002,0.2,0,1.8,0.66,0.101,0.18
2022,10,5,13,30,26.700000000000003,132,845,718,0,19.69,915,287,2.2,132,845,718,46.11,1.2000000000000002,0.2,0,1.7000000000000002,0.66,0.127,0.14
2022,10,5,14,30,26.8,131,819,661,0,19.31,914,299,2.3000000000000003,131,819,661,49.63,1.2000000000000002,0.2,0,1.5,0.66,0.132,0.14
2022,10,5,15,30,26.5,124,759,545,0,19.54,914,309,2.5,124,759,545,56.34,1.3,0.2,0,1.4000000000000001,0.66,0.138,0.13
2022,10,5,16,30,25.6,110,654,385,0,20.67,914,319,2.4000000000000004,110,654,385,65.2,1.3,0.2,0,1.4000000000000001,0.66,0.14400000000000002,0.12
2022,10,5,17,30,22.900000000000002,84,457,199,0,25.91,915,331,1.7000000000000002,84,457,199,75.38,1.3,0.2,0,2.3000000000000003,0.66,0.15,0.12
2022,10,5,18,30,19.400000000000002,28,75,33,0,43.300000000000004,915,346,1.2000000000000002,28,75,33,86.21000000000001,1.3,0.2,0,6.6000000000000005,0.66,0.154,0.12
2022,10,5,19,30,17.3,0,0,0,0,45.300000000000004,916,179,1.3,0,0,0,97.67,1.4000000000000001,0.2,0,5.300000000000001,0.66,0.157,0.12
2022,10,5,20,30,16.2,0,0,0,0,47.410000000000004,916,14,1.3,0,0,0,108.95,1.4000000000000001,0.2,0,5,0.66,0.158,0.12
2022,10,5,21,30,15.200000000000001,0,0,0,0,49.730000000000004,917,31,1.3,0,0,0,119.85000000000001,1.4000000000000001,0.2,0,4.800000000000001,0.66,0.158,0.12
2022,10,5,22,30,14.3,0,0,0,0,52.42,917,48,1.3,0,0,0,129.84,1.4000000000000001,0.2,0,4.7,0.66,0.155,0.13
2022,10,5,23,30,13.5,0,0,0,0,55.68,917,63,1.4000000000000001,0,0,0,138.05,1.4000000000000001,0.2,0,4.800000000000001,0.66,0.152,0.14
2022,10,6,0,30,12.8,0,0,0,0,59.39,917,76,1.5,0,0,0,143.13,1.5,0.2,0,5.1000000000000005,0.66,0.15,0.15
2022,10,6,1,30,12.200000000000001,0,0,0,0,63.370000000000005,917,87,1.6,0,0,0,143.68,1.5,0.2,0,5.4,0.66,0.149,0.16
2022,10,6,2,30,11.600000000000001,0,0,0,0,67.73,917,97,1.8,0,0,0,139.5,1.5,0.2,0,5.800000000000001,0.66,0.148,0.17
2022,10,6,3,30,11.200000000000001,0,0,0,0,71.57000000000001,917,104,2,0,0,0,131.85,1.6,0.2,0,6.300000000000001,0.66,0.148,0.19
2022,10,6,4,30,10.600000000000001,0,0,0,0,76.67,917,104,1.9000000000000001,0,0,0,122.17,1.6,0.2,0,6.7,0.66,0.149,0.21
2022,10,6,5,30,10.100000000000001,0,0,0,1,82.52,918,103,1.9000000000000001,0,0,0,111.43,1.6,0.2,0,7.300000000000001,0.66,0.149,0.23
2022,10,6,6,30,9.8,0,0,0,0,87.97,918,105,2,0,0,0,100.21000000000001,1.6,0.2,0,7.9,0.66,0.148,0.25
2022,10,6,7,30,10.8,11,12,11,0,85.24,918,110,2.7,11,12,11,88.60000000000001,1.6,0.2,0,8.4,0.66,0.147,0.26
2022,10,6,8,30,13.5,71,405,157,0,74.26,918,115,3.6,71,405,157,77.83,1.6,0.2,0,9,0.66,0.145,0.28
2022,10,6,9,30,17,101,628,341,0,62.27,918,123,4,101,628,341,67.5,1.6,0.2,0,9.700000000000001,0.66,0.14100000000000001,0.28
2022,10,6,10,30,20.200000000000003,117,738,504,0,51.25,918,132,3.9000000000000004,117,738,504,58.34,1.7000000000000002,0.2,0,9.8,0.66,0.138,0.29
2022,10,6,11,30,22.3,127,798,627,0,42.1,918,139,3.4000000000000004,127,798,627,51.14,1.7000000000000002,0.2,0,8.8,0.66,0.136,0.31
2022,10,6,12,30,23.700000000000003,131,826,695,0,36.96,918,143,2.9000000000000004,131,826,695,46.910000000000004,1.7000000000000002,0.2,0,8.1,0.66,0.134,0.33
2022,10,6,13,30,24.5,111,868,708,1,34.300000000000004,917,144,2.2,111,868,708,46.5,1.8,0.2,0,7.7,0.66,0.098,0.47000000000000003
2022,10,6,14,30,24.900000000000002,107,850,653,3,32.8,917,139,1.6,354,71,399,50.02,1.8,0.2,0,7.4,0.66,0.098,0.51
2022,10,6,15,30,24.700000000000003,101,802,541,3,32.480000000000004,916,129,1.1,199,1,199,56.7,1.9000000000000001,0.2,0,7.1000000000000005,0.66,0.1,0.55
2022,10,6,16,30,24,103,659,375,3,33.12,916,118,0.8,212,20,221,65.55,1.9000000000000001,0.2,0,6.800000000000001,0.66,0.139,0.43
2022,10,6,17,30,22.700000000000003,77,473,194,3,36.29,916,115,0.7000000000000001,71,0,71,75.7,1.9000000000000001,0.2,0,7,0.66,0.14300000000000002,0.47000000000000003
2022,10,6,18,30,20.900000000000002,26,94,31,3,47.82,916,122,0.7000000000000001,25,0,25,86.51,1.9000000000000001,0.2,7,9.4,0.66,0.146,0.52
2022,10,6,19,30,19.400000000000002,0,0,0,3,49.43,916,132,0.9,0,0,0,97.98,1.9000000000000001,0.2,0,8.5,0.66,0.147,0.58
2022,10,6,20,30,18.400000000000002,0,0,0,3,53.06,916,140,1,0,0,0,109.26,1.9000000000000001,0.2,0,8.700000000000001,0.66,0.14200000000000002,0.63
2022,10,6,21,30,17.5,0,0,0,3,56.4,917,145,1.2000000000000002,0,0,0,120.17,1.9000000000000001,0.2,0,8.700000000000001,0.66,0.133,0.68
2022,10,6,22,30,16.7,0,0,0,3,58.84,916,150,1.5,0,0,0,130.18,1.9000000000000001,0.2,0,8.6,0.66,0.128,0.73
2022,10,6,23,30,16.1,0,0,0,3,60.58,916,155,1.8,0,0,0,138.42000000000002,1.9000000000000001,0.2,0,8.5,0.66,0.126,0.77
2022,10,7,0,30,15.600000000000001,0,0,0,1,62.03,916,160,2.1,0,0,0,143.52,1.9000000000000001,0.2,0,8.4,0.66,0.122,0.8
2022,10,7,1,30,15.100000000000001,0,0,0,0,63.870000000000005,916,164,2.4000000000000004,0,0,0,144.05,1.9000000000000001,0.2,0,8.3,0.66,0.121,0.81
2022,10,7,2,30,14.4,0,0,0,0,67.73,916,167,2.5,0,0,0,139.82,2,0.2,0,8.5,0.66,0.12,0.8
2022,10,7,3,30,13.8,0,0,0,0,72.52,916,168,2.5,0,0,0,132.11,2,0.2,0,8.9,0.66,0.121,0.78
2022,10,7,4,30,13.3,0,0,0,3,77.99,915,169,2.4000000000000004,0,0,0,122.39,2,0.2,0,9.5,0.66,0.124,0.77
2022,10,7,5,30,12.9,0,0,0,3,82.66,915,171,2,0,0,0,111.63,2,0.2,0,10,0.66,0.127,0.75
2022,10,7,6,30,12.600000000000001,0,0,0,0,86.34,915,173,1.6,0,0,0,100.41,2,0.2,0,10.4,0.66,0.129,0.72
2022,10,7,7,30,13.200000000000001,11,25,12,0,84.29,915,175,2,11,25,12,88.79,2,0.2,0,10.600000000000001,0.66,0.135,0.7000000000000001
2022,10,7,8,30,14.9,66,426,155,1,76.22,915,177,2.5,66,426,155,78.05,2,0.2,0,10.8,0.66,0.14100000000000001,0.68
2022,10,7,9,30,17,96,635,336,0,66.18,915,186,2.3000000000000003,96,635,336,67.74,2,0.2,0,10.600000000000001,0.66,0.14,0.65
2022,10,7,10,30,19.400000000000002,111,747,500,8,55.08,915,204,1.7000000000000002,264,179,357,58.620000000000005,2,0.2,0,10.100000000000001,0.66,0.134,0.66
2022,10,7,11,30,21.200000000000003,120,804,621,8,47.06,915,235,1,309,234,455,51.46,2,0.2,0,9.5,0.66,0.132,0.64
2022,10,7,12,30,22.400000000000002,126,827,687,3,42.17,914,273,0.9,406,162,516,47.27,2,0.2,0,8.9,0.66,0.133,0.62
2022,10,7,13,30,23,124,832,692,3,39.480000000000004,913,300,1.1,397,217,545,46.89,2.1,0.2,0,8.5,0.66,0.128,0.62
2022,10,7,14,30,23.1,120,811,637,8,38.550000000000004,913,315,1.4000000000000001,214,631,616,50.4,2.1,0.2,7,8.200000000000001,0.66,0.129,0.62
2022,10,7,15,30,22.8,111,764,526,1,38.81,912,326,1.6,111,764,526,57.07,2.1,0.2,0,8.1,0.66,0.128,0.6
2022,10,7,16,30,22.3,102,650,367,8,39.37,912,336,1.7000000000000002,193,56,216,65.88,2.1,0.2,7,7.800000000000001,0.66,0.14300000000000002,0.52
2022,10,7,17,30,21,76,461,187,8,41.89,912,350,1.3,4,0,4,76.02,2.1,0.2,0,7.6000000000000005,0.66,0.145,0.51
2022,10,7,18,30,19.200000000000003,23,79,28,1,54.4,912,189,0.8,23,79,28,86.8,2.1,0.2,0,9.8,0.66,0.147,0.5
2022,10,7,19,30,17.8,0,0,0,0,58.85,912,32,0.8,0,0,0,98.28,2.1,0.2,0,9.600000000000001,0.66,0.15,0.5
2022,10,7,20,30,16.900000000000002,0,0,0,1,61.300000000000004,913,53,0.9,0,0,0,109.57000000000001,2.1,0.2,0,9.4,0.66,0.15,0.5
2022,10,7,21,30,16.1,0,0,0,0,63.53,913,73,1,0,0,0,120.49000000000001,2,0.2,0,9.200000000000001,0.66,0.145,0.5
2022,10,7,22,30,15.200000000000001,0,0,0,3,66.31,913,89,1.1,0,0,0,130.53,2,0.2,0,9,0.66,0.138,0.5
2022,10,7,23,30,14.5,0,0,0,0,68.68,912,101,1.1,0,0,0,138.8,2,0.2,0,8.8,0.66,0.13,0.5
2022,10,8,0,30,13.8,0,0,0,0,71.9,912,109,1.1,0,0,0,143.91,1.9000000000000001,0.2,0,8.8,0.66,0.124,0.5
2022,10,8,1,30,13.3,0,0,0,0,74.99,912,114,1.1,0,0,0,144.42000000000002,1.9000000000000001,0.2,0,9,0.66,0.11900000000000001,0.5
2022,10,8,2,30,12.9,0,0,0,0,78.38,912,116,1,0,0,0,140.13,1.9000000000000001,0.2,0,9.200000000000001,0.66,0.116,0.5
2022,10,8,3,30,12.5,0,0,0,0,82.04,912,115,1,0,0,0,132.38,1.8,0.2,0,9.5,0.66,0.115,0.51
2022,10,8,4,30,12.200000000000001,0,0,0,0,85.36,912,109,1,0,0,0,122.62,1.8,0.2,0,9.8,0.66,0.114,0.51
2022,10,8,5,30,11.8,0,0,0,0,89.43,912,102,1,0,0,0,111.83,1.8,0.2,0,10.100000000000001,0.66,0.115,0.52
2022,10,8,6,30,11.4,0,0,0,0,93.38,912,97,1,0,0,0,100.60000000000001,1.8,0.2,0,10.4,0.66,0.115,0.53
2022,10,8,7,30,12,10,22,11,0,90.87,912,96,1.3,10,22,11,88.97,1.8,0.2,0,10.600000000000001,0.66,0.116,0.54
2022,10,8,8,30,14.200000000000001,62,456,155,1,79.97,913,96,2,62,456,155,78.26,1.8,0.2,0,10.8,0.66,0.116,0.56
2022,10,8,9,30,17.3,88,668,338,0,66.43,913,92,2.6,88,668,338,67.98,1.8,0.2,0,11,0.66,0.114,0.5700000000000001
2022,10,8,10,30,20.1,101,777,503,0,52.19,913,88,2.6,101,777,503,58.89,1.8,0.2,0,10,0.66,0.109,0.59
2022,10,8,11,30,21.8,108,835,625,0,43.75,912,86,2.5,108,835,625,51.79,1.8,0.2,0,8.9,0.66,0.105,0.61
2022,10,8,12,30,22.8,110,864,692,0,38.980000000000004,912,84,2.3000000000000003,110,864,692,47.64,1.8,0.2,0,8.1,0.66,0.101,0.64
2022,10,8,13,30,23.3,95,897,703,0,36.14,911,81,2.1,95,897,703,47.28,1.9000000000000001,0.2,0,7.5,0.66,0.073,0.96
2022,10,8,14,30,23.400000000000002,91,882,648,1,34.63,911,78,1.9000000000000001,91,882,648,50.78,1.9000000000000001,0.2,0,6.9,0.66,0.07100000000000001,1
2022,10,8,15,30,23.1,83,842,537,3,34.22,910,75,1.7000000000000002,311,90,360,57.43,1.9000000000000001,0.2,0,6.5,0.66,0.07,1.04
2022,10,8,16,30,22.5,77,745,377,0,34.74,910,74,1.6,77,745,377,66.22,1.9000000000000001,0.2,0,6.2,0.66,0.08,0.86
2022,10,8,17,30,20.8,58,577,194,2,38.11,910,72,1.2000000000000002,55,0,55,76.34,1.9000000000000001,0.2,0,6,0.66,0.081,0.88
2022,10,8,18,30,18.5,20,171,29,1,53.9,910,73,0.9,20,171,29,87.10000000000001,1.9000000000000001,0.2,0,9,0.66,0.082,0.9
2022,10,8,19,30,17,0,0,0,0,55.03,911,76,1,0,0,0,98.58,1.8,0.2,0,7.9,0.66,0.082,0.92
2022,10,8,20,30,16,0,0,0,0,57.83,911,85,1.1,0,0,0,109.87,1.8,0.2,0,7.7,0.66,0.081,0.9400000000000001
2022,10,8,21,30,15,0,0,0,0,60.85,911,98,1.2000000000000002,0,0,0,120.81,1.8,0.2,0,7.5,0.66,0.077,0.9500000000000001
2022,10,8,22,30,14,0,0,0,0,64.19,911,113,1.3,0,0,0,130.87,1.7000000000000002,0.2,0,7.300000000000001,0.66,0.073,0.97
2022,10,8,23,30,13.200000000000001,0,0,0,0,67.46000000000001,911,126,1.6,0,0,0,139.17000000000002,1.7000000000000002,0.2,0,7.300000000000001,0.66,0.07,0.99
2022,10,9,0,30,12.600000000000001,0,0,0,0,71.26,911,137,2,0,0,0,144.3,1.7000000000000002,0.2,0,7.5,0.66,0.068,1.01
2022,10,9,1,30,12.100000000000001,0,0,0,0,75.5,910,145,2.3000000000000003,0,0,0,144.79,1.7000000000000002,0.2,0,7.9,0.66,0.067,1.03
2022,10,9,2,30,11.700000000000001,0,0,0,0,80.58,910,152,2.5,0,0,0,140.45000000000002,1.7000000000000002,0.2,0,8.5,0.66,0.066,1.04
2022,10,9,3,30,11.700000000000001,0,0,0,0,85.09,910,158,2.7,0,0,0,132.64000000000001,1.7000000000000002,0.2,0,9.3,0.66,0.065,1.03
2022,10,9,4,30,11.700000000000001,0,0,0,0,89.98,910,160,2.6,0,0,0,122.84,1.7000000000000002,0.2,0,10.100000000000001,0.66,0.068,1.01
2022,10,9,5,30,11.5,0,0,0,0,95.37,910,162,2.3000000000000003,0,0,0,112.04,1.7000000000000002,0.2,0,10.8,0.66,0.067,0.99
2022,10,9,6,30,11.3,0,0,0,0,99.68,910,163,2.1,0,0,0,100.8,1.8,0.2,0,11.3,0.66,0.064,0.9500000000000001
2022,10,9,7,30,12.100000000000001,0,0,0,0,96.08,911,163,2.5,0,0,0,89.14,1.7000000000000002,0.2,0,11.5,0.66,0.069,0.9400000000000001
2022,10,9,8,30,14.3,50,550,160,3,84.75,911,164,3.3000000000000003,24,0,24,78.47,1.7000000000000002,0.2,0,11.8,0.66,0.07100000000000001,0.93
2022,10,9,9,30,17,70,744,346,0,71.09,911,171,3.3000000000000003,70,744,346,68.22,1.7000000000000002,0.2,0,11.700000000000001,0.66,0.069,0.92
2022,10,9,10,30,19.6,79,843,511,0,54.86,911,183,2.9000000000000004,79,843,511,59.17,1.7000000000000002,0.2,0,10.3,0.66,0.063,0.9500000000000001
2022,10,9,11,30,21.5,86,891,633,0,44.77,911,197,2.6,86,891,633,52.11,1.7000000000000002,0.2,0,9,0.66,0.061,0.9400000000000001
2022,10,9,12,30,22.700000000000003,88,915,700,1,39.410000000000004,910,211,2.4000000000000004,88,915,700,48,1.7000000000000002,0.2,0,8.200000000000001,0.66,0.058,0.93
2022,10,9,13,30,23.400000000000002,88,916,705,7,35.83,909,223,2.3000000000000003,307,69,353,47.660000000000004,1.7000000000000002,0.2,0,7.4,0.66,0.059000000000000004,0.9
2022,10,9,14,30,23.6,86,898,649,8,34,908,233,2.2,302,102,366,51.160000000000004,1.7000000000000002,0.2,0,6.800000000000001,0.66,0.06,0.91
2022,10,9,15,30,23.400000000000002,80,852,535,1,33.49,908,241,2.1,80,852,535,57.79,1.8,0.2,0,6.4,0.66,0.062,0.93
2022,10,9,16,30,22.700000000000003,70,770,377,3,34.32,908,243,2,88,0,88,66.56,1.8,0.2,0,6.2,0.66,0.064,0.9500000000000001
2022,10,9,17,30,21.1,54,597,192,3,37.86,908,236,1.3,44,0,44,76.65,1.9000000000000001,0.2,0,6.2,0.66,0.068,0.97
2022,10,9,18,30,19.200000000000003,18,177,27,5,51.480000000000004,908,223,0.8,4,0,4,87.39,2,0.2,7,9,0.66,0.07100000000000001,0.98
2022,10,9,19,30,18.1,0,0,0,4,54.77,908,219,0.8,0,0,0,98.88,2.1,0.2,0,8.9,0.66,0.076,0.98
2022,10,9,20,30,17.5,0,0,0,3,56.56,909,226,0.9,0,0,0,110.18,2.2,0.2,0,8.8,0.66,0.079,0.97
2022,10,9,21,30,16.8,0,0,0,8,58.88,909,237,1,0,0,0,121.13,2.2,0.2,0,8.700000000000001,0.66,0.082,0.9500000000000001
2022,10,9,22,30,16.2,0,0,0,8,60.730000000000004,909,249,1.1,0,0,0,131.21,2.2,0.2,0,8.6,0.66,0.085,0.93
2022,10,9,23,30,15.700000000000001,0,0,0,7,62.39,909,261,1.1,0,0,0,139.53,2.2,0.2,0,8.5,0.66,0.08700000000000001,0.9
2022,10,10,0,30,15.100000000000001,0,0,0,7,64.7,909,273,1.1,0,0,0,144.69,2.3000000000000003,0.2,0,8.5,0.66,0.092,0.88
2022,10,10,1,30,14.5,0,0,0,7,66.85,909,284,1.2000000000000002,0,0,0,145.15,2.3000000000000003,0.2,0,8.4,0.66,0.099,0.86
2022,10,10,2,30,13.700000000000001,0,0,0,7,69.14,909,291,1.3,0,0,0,140.76,2.3000000000000003,0.2,0,8.1,0.66,0.10300000000000001,0.84
2022,10,10,3,30,12.9,0,0,0,7,70.87,909,296,1.1,0,0,0,132.9,2.3000000000000003,0.2,0,7.7,0.66,0.10300000000000001,0.81
2022,10,10,4,30,12.100000000000001,0,0,0,8,73.2,909,299,0.8,0,0,0,123.06,2.3000000000000003,0.2,0,7.4,0.66,0.1,0.77
2022,10,10,5,30,11.4,0,0,0,8,75.58,909,291,0.6000000000000001,0,0,0,112.24000000000001,2.3000000000000003,0.2,0,7.2,0.66,0.098,0.73
2022,10,10,6,30,11.100000000000001,0,0,0,8,76.95,909,275,0.4,0,0,0,100.99000000000001,2.4000000000000004,0.2,0,7.2,0.66,0.097,0.71
2022,10,10,7,30,11.5,0,0,0,3,75,909,227,0.5,0,0,0,89.32000000000001,2.4000000000000004,0.2,7,7.2,0.66,0.095,0.71
2022,10,10,8,30,12.600000000000001,54,489,150,3,70.44,910,192,0.9,43,0,43,78.69,2.4000000000000004,0.2,0,7.4,0.66,0.088,0.72
2022,10,10,9,30,13.9,72,709,333,3,65.07000000000001,910,201,1.3,117,1,117,68.46000000000001,2.4000000000000004,0.2,0,7.4,0.66,0.076,0.74
2022,10,10,10,30,15,79,821,497,3,60.84,910,211,1.5,283,65,317,59.45,2.4000000000000004,0.2,0,7.5,0.66,0.063,0.76
2022,10,10,11,30,16,82,878,618,3,57.57,910,222,1.7000000000000002,204,1,204,52.43,2.4000000000000004,0.2,0,7.6000000000000005,0.66,0.054,0.77
2022,10,10,12,30,17,83,905,684,5,54.78,910,240,1.9000000000000001,307,12,315,48.370000000000005,2.4000000000000004,0.2,0,7.800000000000001,0.66,0.049,0.79
2022,10,10,13,30,17.7,89,896,688,3,53.49,910,261,2,293,5,296,48.04,2.3000000000000003,0.2,0,8.1,0.66,0.059000000000000004,0.6900000000000001
2022,10,10,14,30,18.2,83,886,634,4,53.13,910,280,2,273,7,277,51.54,2.3000000000000003,0.2,0,8.5,0.66,0.053,0.72
2022,10,10,15,30,18.400000000000002,74,854,525,3,53.68,910,296,1.7000000000000002,301,92,350,58.14,2.2,0.2,0,8.8,0.66,0.048,0.74
2022,10,10,16,30,18.2,63,781,370,3,55.03,910,305,1.3,200,24,209,66.89,2.2,0.2,0,9,0.66,0.045,0.76
2022,10,10,17,30,17.400000000000002,47,625,188,5,58.76,910,319,0.7000000000000001,64,1,64,76.97,2.2,0.2,0,9.200000000000001,0.66,0.043000000000000003,0.78
2022,10,10,18,30,16.3,16,205,24,3,69.65,910,189,0.4,5,0,5,87.67,2.2,0.2,7,10.700000000000001,0.66,0.043000000000000003,0.78
2022,10,10,19,30,15.4,0,0,0,4,68.61,911,69,0.5,0,0,0,99.18,2.2,0.2,0,9.700000000000001,0.66,0.044,0.79
2022,10,10,20,30,14.3,0,0,0,4,73.98,911,96,0.6000000000000001,0,0,0,110.48,2.2,0.2,0,9.700000000000001,0.66,0.045,0.79
2022,10,10,21,30,13.4,0,0,0,4,79.01,912,107,0.7000000000000001,0,0,0,121.44,2.2,0.2,0,9.8,0.66,0.046,0.79
2022,10,10,22,30,12.8,0,0,0,4,81.38,912,113,0.8,0,0,0,131.54,2.2,0.2,0,9.700000000000001,0.66,0.047,0.79
2022,10,10,23,30,12.5,0,0,0,5,82.53,912,115,0.7000000000000001,0,0,0,139.9,2.2,0.2,0,9.600000000000001,0.66,0.049,0.79
2022,10,11,0,30,12.3,0,0,0,4,83.34,912,115,0.7000000000000001,0,0,0,145.07,2.2,0.2,0,9.600000000000001,0.66,0.051000000000000004,0.79
2022,10,11,1,30,12.100000000000001,0,0,0,4,84.08,912,110,0.7000000000000001,0,0,0,145.52,2.2,0.2,0,9.5,0.66,0.051000000000000004,0.8
2022,10,11,2,30,11.8,0,0,0,4,85.04,911,105,0.7000000000000001,0,0,0,141.07,2.1,0.2,0,9.4,0.66,0.05,0.8
2022,10,11,3,30,11.4,0,0,0,4,86.9,911,100,0.7000000000000001,0,0,0,133.16,2.1,0.2,0,9.3,0.66,0.049,0.81
2022,10,11,4,30,11,0,0,0,4,88.76,911,100,0.8,0,0,0,123.29,2.1,0.2,0,9.200000000000001,0.66,0.048,0.81
2022,10,11,5,30,10.700000000000001,0,0,0,4,90.02,911,101,0.9,0,0,0,112.44,2.1,0.2,0,9.1,0.66,0.048,0.8200000000000001
2022,10,11,6,30,10.600000000000001,0,0,0,4,90.10000000000001,911,101,0.9,0,0,0,101.19,2.1,0.2,0,9,0.66,0.048,0.8300000000000001
