datetime,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Relative Humidity,Pressure,Wind Direction,Wind Speed,DHI,DNI,GHI,Solar Zenith Angle,Precipitable Water,Surface Albedo,Fill Flag,Dew Point,Asymmetry,Aerosol Optical Depth,Alpha,solar_zenith,solar_elevation,ET_irradiance,hour_sin,hour_cos,doy_sin,doy_cos,month,week_of_year,day_of_week,GHI_lag_1h,GHI_lag_3h,GHI_lag_24h,temp_lag_1h,temp_lag_3h,temp_lag_24h,humidity_lag_1h,humidity_lag_3h,humidity_lag_24h,GHI_rollmean_3h,GHI_rollmean_6h,GHI_rollmean_24h,GHI_rollstd_3h,GHI_rollstd_6h,GHI_rollstd_24h,cloud_cover_proxy,humidity_x_temp,cloud_x_elevation
2022-09-13 11:30:00+01:00,22.0,78,922,742,7,55.63,902,192,8.1,319,38,347,43.97,2.3000000000000003,0.22,0,12.7,0.63,0.041,1.28,43.97128907966054,46.02871092033946,970.889208912596,0.258819045102521,-0.9659258262890682,-0.9536809966304455,-0.300819807635668,9,37,1,424.0,199.0,137.0,21.0,18.7,25.5,61.59,81.01,38.24,318.6666666666667,162.33333333333334,94.29166666666667,113.18274308981164,185.7295524860472,136.91618482365857,0.531628532974428,1223.8600000000001,24.470176061284103
2022-09-13 12:30:00+01:00,22.8,82,939,816,6,51.27,902,195,8.1,361,61,408,38.56,2.3000000000000003,0.22,0,12.2,0.63,0.041,1.3,38.55683180835329,51.44316819164671,1054.9379030219125,1.2246467991473532e-16,-1.0,-0.9536809966304455,-0.300819807635668,9,37,1,347.0,333.0,139.0,22.0,19.9,24.700000000000003,55.63,71.32000000000001,44.85,368.0,220.16666666666666,103.04166666666667,49.00000000000921,178.97420670774665,146.16235141449414,0.49938800489596086,1168.9560000000001,25.690101128753806
2022-09-13 13:30:00+01:00,23.200000000000003,89,931,828,2,48.43,901,198,7.9,448,217,620,37.45,2.3000000000000003,0.22,0,11.7,0.63,0.052,1.02,37.448271468115614,52.551728531884386,1071.0081368215767,-0.2588190451025208,-0.9659258262890683,-0.9536809966304455,-0.300819807635668,9,37,1,408.0,424.0,237.0,22.8,21.0,24.700000000000003,51.27,61.59,46.78,393.0,288.1666666666667,114.25,40.63249930783077,154.41686004665115,158.8067597947938,0.25090470446320867,1123.576,13.185475916323222
2022-09-13 14:30:00+01:00,23.200000000000003,91,913,780,6,47.11,901,202,7.6,332,290,551,41.01,2.3000000000000003,0.22,0,11.3,0.63,0.059,0.9,41.009909175584205,48.990090824415795,1017.9819805163088,-0.4999999999999997,-0.8660254037844388,-0.9536809966304455,-0.300819807635668,9,37,1,620.0,347.0,257.0,23.200000000000003,22.0,25.200000000000003,48.43,55.63,44.39,458.3333333333333,388.5,130.20833333333334,143.29107904309365,138.5247270345628,188.20132124626596,0.293213828425096,1092.9520000000002,14.364572085520123
2022-09-13 15:30:00+01:00,22.700000000000003,88,881,675,6,47.44,901,204,7.2,62,0,62,48.18,2.3000000000000003,0.22,0,10.9,0.63,0.062,0.88,48.18370564223315,41.81629435776685,899.4663907583148,-0.7071067811865471,-0.7071067811865479,-0.9536809966304455,-0.300819807635668,9,37,1,551.0,408.0,31.0,23.200000000000003,22.8,25.4,47.11,51.27,43.68,526.3333333333334,447.1666666666667,142.45833333333334,108.13109327725316,114.70905224378177,205.57892362929462,0.9068047337278107,1076.8880000000001,37.91921367057852
2022-09-13 16:30:00+01:00,22.1,83,815,521,7,47.66,901,206,6.6000000000000005,251,207,362,57.57,2.3000000000000003,0.22,0,10.5,0.63,0.072,0.84,57.56459810510644,32.43540189489356,723.5565997273488,-0.8660254037844385,-0.5000000000000004,-0.9536809966304455,-0.300819807635668,9,37,1,62.0,620.0,380.0,22.700000000000003,23.200000000000003,25.3,47.44,48.43,44.22,411.0,402.0,143.75,304.2055226323165,194.3553446653837,204.94458423850898,0.3045977011494253,1053.286,9.879748853042292
2022-09-13 17:30:00+01:00,21.200000000000003,70,714,336,7,49.14,901,207,5.7,178,185,247,68.14,2.3000000000000003,0.22,0,10.1,0.63,0.072,0.86,68.13881499115602,21.86118500884397,502.328182081575,-0.9659258262890683,-0.25881904510252063,-0.9536809966304455,-0.300819807635668,9,37,1,362.0,551.0,89.0,22.1,23.200000000000003,24.9,47.66,47.11,44.98,325.0,391.6666666666667,143.0,246.5907540845783,194.5997601916991,204.07351616513017,0.26409495548961426,1041.7680000000003,5.773428681860871
2022-09-13 18:30:00+01:00,19.9,47,499,140,9,53.23,902,207,4.3,10,0,10,79.27,2.3000000000000003,0.22,0,10.1,0.63,0.073,0.84,79.26399251513392,10.736007484866084,251.30511102127792,-1.0,-1.8369701987210297e-16,-0.9536809966304455,-0.300819807635668,9,37,1,247.0,62.0,19.0,21.200000000000003,22.700000000000003,24.200000000000003,49.14,47.44,46.18,223.66666666666666,375.0,149.58333333333334,151.35499110810466,203.27911845538924,204.80296292580354,0.9219858156028369,1059.2769999999998,9.898446617252418
2022-09-13 19:30:00+01:00,18.4,0,0,0,9,60.08,902,204,3.0,0,0,0,90.15,2.3000000000000003,0.22,0,10.5,0.63,0.079,0.79,90.13749967021657,-0.13749967021656562,0.0,-0.9659258262890684,0.2588190451025203,-0.9536809966304455,-0.300819807635668,9,37,1,10.0,362.0,0.0,19.9,22.1,23.200000000000003,53.23,47.66,48.28,206.33333333333334,308.6666666666667,149.20833333333334,179.4890897334277,249.93892587323606,205.06053807439883,0.0,1105.472,0.0
2022-09-13 20:30:00+01:00,17.400000000000002,0,0,0,4,66.21000000000001,903,200,2.5,0,0,0,101.81,2.3000000000000003,0.22,0,11.0,0.63,0.087,0.75,101.80653027618263,-11.806530276182622,0.0,-0.8660254037844386,0.5000000000000001,-0.9536809966304455,-0.300819807635668,9,37,1,0.0,247.0,0.0,18.4,21.200000000000003,22.5,60.08,49.14,50.02,85.66666666666667,205.33333333333334,149.20833333333334,139.80820195301354,222.09337375677654,205.06053807439883,0.0,1152.0540000000003,0.0
2022-09-13 21:30:00+01:00,16.7,0,0,0,8,70.32000000000001,903,197,2.5,0,0,0,112.39,2.3000000000000003,0.22,0,11.3,0.63,0.094,0.71,112.38830846716327,-22.38830846716327,0.0,-0.7071067811865477,0.7071067811865474,-0.9536809966304455,-0.300819807635668,9,37,1,0.0,10.0,0.0,17.400000000000002,19.9,21.9,66.21000000000001,53.23,52.32,3.3333333333333335,113.5,149.20833333333334,5.773502692017432,154.08017393552223,205.06053807439883,0.0,1174.344,0.0
2022-09-13 22:30:00+01:00,16.0,0,0,0,7,74.66,903,196,2.5,0,0,0,121.9,2.2,0.22,0,11.5,0.63,0.093,0.71,121.89882885513944,-31.898828855139442,0.0,-0.5000000000000004,0.8660254037844384,-0.9536809966304455,-0.300819807635668,9,37,1,0.0,0.0,0.0,16.7,18.4,21.1,70.32000000000001,60.08,57.91,0.0,103.16666666666667,149.20833333333334,0.0,160.18291627594832,205.06053807439883,0.0,1194.56,0.0
2022-09-13 23:30:00+01:00,15.2,0,0,0,5,80.49,903,195,2.3000000000000003,0,0,0,129.58,2.0,0.22,0,11.9,0.63,0.084,0.74,129.5817390608997,-39.5817390608997,0.0,-0.25881904510252157,0.9659258262890681,-0.9536809966304455,-0.300819807635668,9,37,1,0.0,0.0,0.0,16.0,17.400000000000002,20.3,74.66,66.21000000000001,65.89,0.0,42.833333333333336,149.20833333333334,0.0,100.10078254772843,205.06053807439883,0.0,1223.4479999999999,0.0
2022-09-14 00:30:00+01:00,14.5,0,0,0,1,85.74,903,194,2.2,0,0,0,134.41,1.9,0.22,0,12.1,0.63,0.073,0.8200000000000001,134.40700792717033,-44.40700792717032,0.0,0.0,1.0,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,0.0,15.2,16.7,19.4,80.49,70.32000000000001,75.77,0.0,1.6666666666666667,149.20833333333334,0.0,4.082482904766514,205.06053807439883,0.0,1243.23,0.0
2022-09-14 01:30:00+01:00,13.8,0,0,0,3,90.6,903,193,2.1,0,0,0,135.39,1.8,0.22,0,12.3,0.63,0.063,0.93,135.3883457053159,-45.388345705315906,0.0,0.25881904510252074,0.9659258262890683,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,0.0,14.5,16.0,18.8,85.74,74.66,82.98,0.0,0.0,149.20833333333334,0.0,0.0,205.06053807439883,0.0,1250.28,0.0
2022-09-14 02:30:00+01:00,13.3,0,0,0,1,93.81,903,191,2.0,0,0,0,132.28,1.8,0.22,0,12.3,0.63,0.058,1.03,132.28040130338007,-42.28040130338008,0.0,0.49999999999999994,0.8660254037844387,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,0.0,13.8,15.2,18.6,90.6,80.49,85.42,0.0,0.0,149.20833333333334,0.0,0.0,205.06053807439883,0.0,1247.673,0.0
2022-09-14 03:30:00+01:00,13.0,0,0,0,3,95.44,903,189,2.0,0,0,0,125.81,1.9,0.22,0,12.3,0.63,0.054,1.1,125.80703915845751,-35.807039158457506,0.0,0.7071067811865476,0.7071067811865476,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,0.0,13.3,14.5,18.6,93.81,85.74,84.66,0.0,0.0,149.20833333333334,0.0,0.0,205.06053807439883,0.0,1240.72,0.0
2022-09-14 04:30:00+01:00,12.7,0,0,0,6,96.95,903,186,2.0,0,0,0,117.05,1.9,0.22,0,12.2,0.63,0.051,1.19,117.04990204236275,-27.04990204236275,0.0,0.8660254037844386,0.5000000000000001,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,0.0,13.0,13.8,18.3,95.44,90.6,84.99,0.0,0.0,149.20833333333334,0.0,0.0,205.06053807439883,0.0,1231.2649999999999,0.0
2022-09-14 05:30:00+01:00,12.5,0,0,0,7,97.56,903,184,1.9,0,0,0,106.9,2.0,0.22,0,12.1,0.63,0.049,1.26,106.9046613359108,-16.904661335910806,0.0,0.9659258262890683,0.25881904510252074,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,0.0,12.7,13.3,17.900000000000002,96.95,93.81,86.22,0.0,0.0,149.20833333333334,0.0,0.0,205.06053807439883,0.0,1219.5,0.0
2022-09-14 06:30:00+01:00,12.8,0,0,0,8,95.07,903,182,2.3000000000000003,0,0,0,95.99,2.1,0.22,0,12.0,0.63,0.047,1.3,95.98624208669526,-5.986242086695259,0.0,1.0,6.123233995736766e-17,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,0.0,12.5,13.0,17.5,97.56,95.44,87.77,0.0,0.0,149.20833333333334,0.0,0.0,205.06053807439883,0.0,1216.896,0.0
2022-09-14 07:30:00+01:00,13.9,27,378,62,3,89.18,904,186,3.2,18,0,18,84.59,2.2,0.22,7,12.1,0.63,0.048,1.34,84.58408239923722,5.4159176007627865,127.39840779198968,0.9659258262890683,-0.25881904510252063,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,18.0,12.8,12.7,17.7,95.07,96.95,86.41,0.0,0.0,149.20833333333334,0.0,0.0,205.06053807439883,0.6984126984126984,1239.602,3.782545625929565
2022-09-14 08:30:00+01:00,15.8,52,686,248,2,79.4,904,195,4.1000000000000005,99,2,99,73.41,2.2,0.22,0,12.2,0.63,0.047,1.38,73.41356333874757,16.58643666125244,385.3089214509702,0.8660254037844387,-0.4999999999999998,-0.9587178169872964,-0.2843591872810036,9,37,2,18.0,0.0,199.0,13.9,12.5,18.7,89.18,97.56,81.01,6.0,3.0,149.20833333333334,10.392304845480412,7.348469228420364,205.06053807439883,0.5983935742971888,1254.5200000000002,9.925217118580777
2022-09-14 09:30:00+01:00,17.8,66,815,442,3,65.78,905,201,4.7,236,34,252,62.55,2.3000000000000003,0.22,0,11.3,0.63,0.045,1.43,62.55067184770388,27.449328152296115,622.1978419744961,0.7071067811865476,-0.7071067811865475,-0.9587178169872964,-0.2843591872810036,9,37,2,99.0,0.0,333.0,15.8,12.8,19.9,79.4,95.07,71.32000000000001,39.0,19.5,145.04166666666666,52.73518749375365,39.606817594967175,205.02077925794714,0.4288939051918736,1170.884,11.772849546131516
2022-09-14 10:30:00+01:00,19.4,75,879,610,3,54.27,905,202,5.0,287,25,302,52.56,2.4000000000000004,0.22,0,9.9,0.63,0.045,1.45,52.5619432979219,37.4380567020781,820.5330331947167,0.49999999999999994,-0.8660254037844387,-0.9587178169872964,-0.2843591872810036,9,37,2,252.0,18.0,424.0,17.8,13.9,21.0,65.78,89.18,61.59,123.0,61.5,141.66666666666666,118.83181392203538,100.93116466186696,202.44262024769702,0.5040916530278232,1052.838,18.872211889099926
2022-09-14 11:30:00+01:00,20.5,80,914,735,3,49.11,905,203,5.2,376,91,441,44.27,2.5,0.22,0,9.5,0.63,0.044,1.4,44.266014864989664,45.733985135010336,966.5834689715961,0.258819045102521,-0.9659258262890682,-0.9587178169872964,-0.2843591872810036,9,37,2,302.0,99.0,347.0,19.4,15.8,22.0,54.27,79.4,55.63,217.66666666666666,111.83333333333333,136.58333333333334,105.76546380238894,134.00957677221223,196.4891670134077,0.39945652173913043,1006.755,18.268738627300323
2022-09-14 12:30:00+01:00,21.6,83,933,809,5,45.46,905,204,5.300000000000001,318,2,320,38.91,2.5,0.22,0,9.3,0.63,0.043,1.35,38.90919503890651,51.09080496109349,1050.3174443021398,1.2246467991473532e-16,-1.0,-0.9587178169872964,-0.2843591872810036,9,37,2,441.0,252.0,408.0,20.5,17.8,22.8,49.11,65.78,51.27,331.6666666666667,185.33333333333334,140.5,97.93024728516869,175.05618145803155,201.73271166700107,0.6037037037037037,981.936,30.8437081802157
2022-09-14 13:30:00+01:00,22.3,89,928,821,3,43.46,905,207,5.4,408,102,488,37.84,2.5,0.22,0,9.3,0.63,0.051,1.11,37.837675715507025,52.162324284492975,1065.9876008254498,-0.2588190451025208,-0.9659258262890683,-0.9587178169872964,-0.2843591872810036,9,37,2,320.0,302.0,620.0,21.6,19.4,23.200000000000003,45.46,54.27,48.43,354.3333333333333,238.66666666666666,136.83333333333334,75.59320957158954,154.8827513529739,197.41275820333627,0.4051094890510949,969.158,21.131452538608468
2022-09-14 14:30:00+01:00,22.6,86,915,773,3,42.82,904,211,5.4,374,49,411,41.4,2.6,0.22,0,9.3,0.63,0.05,1.11,41.39858739791395,48.60141260208605,1012.5035031206443,-0.4999999999999997,-0.8660254037844388,-0.9587178169872964,-0.2843591872810036,9,37,2,488.0,441.0,551.0,22.3,20.5,23.200000000000003,43.46,49.11,47.11,416.3333333333333,317.0,131.33333333333334,86.67371766189663,138.99640283115346,184.80228369252,0.46770025839793283,967.7320000000001,22.730893232500193
2022-09-14 15:30:00+01:00,22.200000000000003,83,885,668,4,44.34,904,214,5.2,187,0,187,48.55,2.6,0.22,0,9.5,0.63,0.053,1.12,48.55010945191168,41.44989054808832,893.5037956234014,-0.7071067811865471,-0.7071067811865479,-0.9587178169872964,-0.2843591872810036,9,37,2,411.0,320.0,62.0,22.6,21.6,22.700000000000003,42.82,45.46,47.44,406.3333333333333,369.0,125.5,84.09716602439221,91.31045942278551,172.79920490960288,0.71898355754858,984.3480000000002,29.801789766263802
2022-09-14 16:30:00+01:00,21.4,76,825,515,8,47.21,905,216,4.800000000000001,227,275,374,57.91,2.7,0.22,0,9.7,0.63,0.057,1.13,57.9075647799725,32.0924352200275,717.1177765367515,-0.8660254037844385,-0.5000000000000004,-0.9587178169872964,-0.2843591872810036,9,37,2,187.0,488.0,362.0,22.200000000000003,22.3,22.1,44.34,43.46,47.66,362.0,358.1666666666667,130.70833333333334,156.36815532582366,109.92618735618395,172.68581149808819,0.27325581395348836,1010.294,8.76944450779821
2022-09-14 17:30:00+01:00,20.3,65,721,329,7,51.55,905,218,4.0,145,18,151,68.47,2.7,0.22,0,10.0,0.63,0.061,1.15,68.46519590412012,21.53480409587988,495.4571259022037,-0.9659258262890683,-0.25881904510252063,-0.9587178169872964,-0.2843591872810036,9,37,2,374.0,411.0,247.0,21.4,22.6,21.200000000000003,47.21,42.82,49.14,324.0,370.1666666666667,131.20833333333334,120.07914056987987,106.44325561850702,173.40051129924677,0.5393939393939394,1046.465,11.615742815353391
2022-09-14 18:30:00+01:00,18.8,44,504,135,7,59.11,905,218,2.8000000000000003,12,0,12,79.58,2.8000000000000003,0.22,0,10.6,0.63,0.065,1.15,79.58097048433086,10.419029515669143,244.10122751964138,-1.0,-1.8369701987210297e-16,-0.9587178169872964,-0.2843591872810036,9,37,2,151.0,187.0,10.0,20.3,22.200000000000003,19.9,51.55,44.34,53.23,237.33333333333334,321.8333333333333,127.20833333333333,119.71772355559732,130.88226261288023,171.71234266408467,0.9044117647058824,1111.268,9.423092870789004
2022-09-14 19:30:00+01:00,17.6,0,0,0,7,68.85000000000001,906,217,1.8,0,0,0,90.98,2.9000000000000004,0.22,0,11.8,0.63,0.067,1.14,90.98433462896784,-0.9843346289678493,0.0,-0.9659258262890684,0.2588190451025203,-0.9587178169872964,-0.2843591872810036,9,37,2,12.0,374.0,0.0,18.8,21.4,18.4,59.11,47.21,60.08,179.0,270.5,127.29166666666667,182.61708572858444,182.11726991145133,171.6534626271305,0.0,1211.7600000000002,0.0
2022-09-14 20:30:00+01:00,16.900000000000002,0,0,0,5,75.69,907,213,1.5,0,0,0,102.13,2.9000000000000004,0.22,0,12.6,0.63,0.067,1.11,102.13390699586851,-12.133906995868514,0.0,-0.8660254037844386,0.5000000000000001,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,151.0,0.0,17.6,20.3,17.400000000000002,68.85000000000001,51.55,66.21000000000001,54.333333333333336,189.16666666666666,127.29166666666667,83.93052682626667,174.35987688303547,171.6534626271305,0.0,1279.161,0.0
2022-09-14 21:30:00+01:00,16.400000000000002,0,0,0,6,80.64,907,204,1.3,0,0,0,112.73,3.0,0.22,0,13.1,0.63,0.065,1.1,112.7309024165763,-22.730902416576303,0.0,-0.7071067811865477,0.7071067811865474,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,12.0,0.0,16.900000000000002,18.8,16.7,75.69,59.11,70.32000000000001,4.0,120.66666666666667,127.29166666666667,6.928203230376851,148.61179854462253,171.6534626271305,0.0,1322.496,0.0
2022-09-14 22:30:00+01:00,16.0,0,0,0,6,84.31,907,193,1.1,0,0,0,122.26,3.0,0.22,0,13.4,0.63,0.064,1.09,122.2623514023175,-32.26235140231751,0.0,-0.5000000000000004,0.8660254037844384,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,0.0,16.400000000000002,17.6,16.0,80.64,68.85000000000001,74.66,0.0,89.5,127.29166666666667,0.0,151.49884488008774,171.6534626271305,0.0,1348.96,0.0
2022-09-14 23:30:00+01:00,15.7,0,0,0,7,86.41,907,185,1.1,0,0,0,129.97,3.0,0.22,0,13.4,0.63,0.066,1.08,129.96653083134188,-39.966530831341885,0.0,-0.25881904510252157,0.9659258262890681,-0.9587178169872964,-0.2843591872810036,9,37,2,0.0,0.0,0.0,16.0,16.900000000000002,15.2,84.31,75.69,80.49,0.0,27.166666666666668,127.29166666666667,0.0,60.85529284021004,171.6534626271305,0.0,1356.637,0.0
2022-09-15 00:30:00+01:00,15.6,0,0,0,6,87.4,907,185,1.3,0,0,0,134.8,3.0,0.22,0,13.5,0.63,0.07,1.08,134.80085078728996,-44.80085078728995,0.0,0.0,1.0,-0.9634705485641486,-0.26781430516217486,9,37,3,0.0,0.0,0.0,15.7,16.400000000000002,14.5,86.41,80.64,85.74,0.0,2.0,127.29166666666667,0.0,4.898979485680542,171.6534626271305,0.0,1363.44,0.0
2022-09-15 01:30:00+01:00,15.4,0,0,0,7,89.24,907,189,1.5,0,0,0,135.76,3.0,0.22,0,13.6,0.63,0.074,1.09,135.76418465753522,-45.764184657535225,0.0,0.25881904510252074,0.9659258262890683,-0.9634705485641486,-0.26781430516217486,9,37,3,0.0,0.0,0.0,15.6,16.0,13.8,87.4,84.31,90.6,0.0,0.0,127.29166666666667,0.0,0.0,171.6534626271305,0.0,1374.296,0.0
2022-09-15 02:30:00+01:00,15.3,0,0,0,7,91.08,907,195,1.5,0,0,0,132.61,3.0,0.22,0,13.9,0.63,0.079,1.11,132.6123236377619,-42.612323637761904,0.0,0.49999999999999994,0.8660254037844387,-0.9634705485641486,-0.26781430516217486,9,37,3,0.0,0.0,0.0,15.4,15.7,13.3,89.24,86.41,93.81,0.0,0.0,127.29166666666667,0.0,0.0,171.6534626271305,0.0,1393.5240000000001,0.0
2022-09-15 03:30:00+01:00,15.2,0,0,0,7,93.16,907,202,1.3,0,0,0,126.09,3.0,0.22,0,14.1,0.63,0.084,1.14,126.08772029144168,-36.087720291441684,0.0,0.7071067811865476,0.7071067811865476,-0.9634705485641486,-0.26781430516217486,9,37,3,0.0,0.0,0.0,15.3,15.6,13.0,91.08,87.4,95.44,0.0,0.0,127.29166666666667,0.0,0.0,171.6534626271305,0.0,1416.032,0.0
2022-09-15 04:30:00+01:00,15.1,0,0,0,7,94.9,907,213,1.0,0,0,0,117.29,3.0,0.22,0,14.3,0.63,0.087,1.18,117.28727929442651,-27.287279294426508,0.0,0.8660254037844386,0.5000000000000001,-0.9634705485641486,-0.26781430516217486,9,37,3,0.0,0.0,0.0,15.2,15.4,12.7,93.16,89.24,96.95,0.0,0.0,127.29166666666667,0.0,0.0,171.6534626271305,0.0,1432.99,0.0
2022-09-15 05:30:00+01:00,14.9,0,0,0,9,96.53,907,230,0.8,0,0,0,107.11,2.9000000000000004,0.22,0,14.4,0.63,0.086,1.23,107.11162452892316,-17.11162452892315,0.0,0.9659258262890683,0.25881904510252074,-0.9634705485641486,-0.26781430516217486,9,37,3,0.0,0.0,0.0,15.1,15.3,12.5,94.9,91.08,97.56,0.0,0.0,127.29166666666667,0.0,0.0,171.6534626271305,0.0,1438.297,0.0
2022-09-15 06:30:00+01:00,14.9,0,0,0,6,96.34,907,248,0.7000000000000001,0,0,0,96.18,2.9000000000000004,0.22,0,14.3,0.63,0.083,1.26,96.17562268780168,-6.175622687801678,0.0,1.0,6.123233995736766e-17,-0.9634705485641486,-0.26781430516217486,9,37,3,0.0,0.0,0.0,14.9,15.2,12.8,96.53,93.16,95.07,0.0,0.0,127.29166666666667,0.0,0.0,171.6534626271305,0.0,1435.4660000000001,0.0
2022-09-15 07:30:00+01:00,15.4,29,297,56,6,93.64,908,266,1.1,4,0,4,84.77,2.8000000000000003,0.22,7,14.4,0.63,0.08,1.31,84.76409775777157,5.235902242228428,123.2433310203765,0.9659258262890683,-0.25881904510252063,-0.9634705485641486,-0.26781430516217486,9,37,3,0.0,0.0,18.0,14.9,15.1,13.9,96.34,94.9,89.18,0.0,0.0,127.29166666666667,0.0,0.0,171.6534626271305,0.9122807017543859,1442.056,4.7766125718575125
2022-09-15 08:30:00+01:00,16.400000000000002,60,625,236,8,88.14,908,283,1.5,19,0,19,73.60000000000001,2.7,0.22,0,14.4,0.63,0.076,1.36,73.60326507953214,16.39673492046786,381.2323242338709,0.8660254037844387,-0.4999999999999998,-0.9634705485641486,-0.26781430516217486,9,37,3,4.0,0.0,99.0,15.4,14.9,15.8,93.64,96.53,79.4,1.3333333333333333,0.6666666666666666,126.70833333333333,2.3094010770633067,1.6329931621990803,172.0643153683762,0.9156118143459916,1445.496,15.013044209879856
2022-09-15 09:30:00+01:00,17.6,74,777,429,3,79.35000000000001,908,295,1.5,200,11,205,62.76,2.7,0.22,0,14.0,0.63,0.066,1.4,62.7605349676156,27.239465032384405,618.1444666854751,0.7071067811865476,-0.7071067811865475,-0.9634705485641486,-0.26781430516217486,9,37,3,19.0,0.0,252.0,16.400000000000002,14.9,17.8,88.14,96.34,65.78,7.666666666666667,3.8333333333333335,123.375,10.01665280094766,7.600438583909526,173.39420092103165,0.5209302325581395,1396.5600000000002,14.189860854079319
2022-09-15 10:30:00+01:00,19.0,81,857,600,3,69.32000000000001,909,300,1.5,98,0,98,52.81,2.6,0.22,0,13.3,0.63,0.06,1.43,52.80730633572031,37.19269366427969,816.3825240255246,0.49999999999999994,-0.8660254037844387,-0.9634705485641486,-0.26781430516217486,9,37,3,205.0,4.0,302.0,17.6,15.4,19.4,79.35000000000001,93.64,54.27,76.0,38.0,121.41666666666667,111.96874563913497,82.14377639237817,172.1392047068333,0.8352745424292846,1317.0800000000002,31.066110182143767
2022-09-15 11:30:00+01:00,20.200000000000003,87,899,727,8,61.39,909,305,1.5,282,25,299,44.56,2.6,0.22,0,12.5,0.63,0.057,1.44,44.56275037689098,45.43724962310902,962.2175982836497,0.258819045102521,-0.9659258262890682,-0.9634705485641486,-0.26781430516217486,9,37,3,98.0,19.0,441.0,19.0,16.400000000000002,20.5,69.32000000000001,88.14,49.11,107.33333333333333,54.333333333333336,112.91666666666667,93.35059364211133,82.81706748411011,167.81690764864314,0.5879120879120879,1240.0780000000002,26.713108294904753
2022-09-15 12:30:00+01:00,21.200000000000003,88,920,801,3,55.93,908,311,1.5,432,144,544,39.26,2.6,0.22,0,12.1,0.63,0.054,1.45,39.26316574276608,50.73683425723392,1045.6319094784274,1.2246467991473532e-16,-1.0,-0.9634705485641486,-0.26781430516217486,9,37,3,299.0,205.0,320.0,20.200000000000003,17.6,21.6,61.39,79.35000000000001,45.46,200.66666666666666,104.16666666666667,107.0,100.57004192767583,123.53366612655643,157.96064452068717,0.3204488778054863,1185.7160000000001,16.258561601133565
2022-09-15 13:30:00+01:00,21.9,89,923,814,3,52.56,908,317,1.7000000000000002,251,1,251,38.23,2.6,0.22,0,11.8,0.63,0.054,1.42,38.228191799975946,51.771808200024054,1060.8998502467746,-0.2588190451025208,-0.9659258262890683,-0.9634705485641486,-0.26781430516217486,9,37,3,544.0,98.0,488.0,21.200000000000003,19.0,22.3,55.93,69.32000000000001,43.46,313.6666666666667,194.83333333333334,116.33333333333333,223.36144101732134,204.73535763679726,176.61002646870017,0.69079754601227,1151.064,35.76383805719453
2022-09-15 14:30:00+01:00,22.200000000000003,87,912,767,3,50.72,908,322,1.8,412,123,504,41.79,2.6,0.22,0,11.5,0.63,0.054,1.42,41.78837032055399,48.21162967944601,1006.9586346440769,-0.4999999999999997,-0.8660254037844388,-0.9634705485641486,-0.26781430516217486,9,37,3,251.0,299.0,411.0,21.9,20.200000000000003,22.6,52.56,61.39,42.82,364.6666666666667,236.0,106.45833333333333,157.15067080141353,182.2920733328811,160.84747816451352,0.3424479166666667,1125.9840000000002,16.509972142831124
2022-09-15 15:30:00+01:00,22.1,82,883,663,1,50.32,908,325,1.9,82,883,663,48.92,2.6,0.22,0,11.3,0.63,0.054,1.42,48.91779209614729,41.08220790385271,887.478553152457,-0.7071067811865471,-0.7071067811865479,-0.9634705485641486,-0.26781430516217486,9,37,3,504.0,544.0,187.0,22.200000000000003,21.200000000000003,22.200000000000003,50.72,55.93,44.34,433.0,316.8333333333333,110.33333333333333,158.88045820679403,174.17395519039854,169.39628522867602,0.0,1112.0720000000001,0.0
2022-09-15 16:30:00+01:00,21.8,90,786,503,8,50.31,908,326,1.9,254,158,337,58.25,2.6,0.22,0,11.0,0.63,0.086,0.8,58.25182797294741,31.748172027052593,710.6227512346471,-0.8660254037844385,-0.5000000000000004,-0.9634705485641486,-0.26781430516217486,9,37,3,663.0,251.0,374.0,22.1,21.9,21.4,50.32,52.56,47.21,472.6666666666667,393.1666666666667,130.16666666666666,207.7795305927273,211.68223039893252,203.2464057474941,0.32936507936507936,1096.758,10.45673919938637
2022-09-15 17:30:00+01:00,21.1,75,676,319,8,51.76,908,328,1.7000000000000002,176,185,243,68.79,2.6,0.22,0,10.8,0.63,0.087,0.81,68.792736252523,21.207263747476997,488.5387492210827,-0.9659258262890683,-0.25881904510252063,-0.9634705485641486,-0.26781430516217486,9,37,3,337.0,504.0,151.0,21.8,22.200000000000003,20.3,50.31,50.72,51.55,501.3333333333333,433.0,128.625,163.0163590972822,161.59084132462453,201.44884181738263,0.2375,1092.136,5.036725140025786
